imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification,releaseyear,month,day
tt1145157,0.0,/hTjbNKJjRhEkwh7DgsP2XyifCwO.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,34188.0,en,The Jerk Theory,"An aspiring recording artist, Adam, is burned by a bad relationship experience and decides that if women won't respond to the ""nice guy"" then he'll be ""the jerk."" This is wildly successful with meaningless relationships, but when Adam meets and falls for Molly, who doesn""t fall for his jerk routine, Adam is forced to reconsider his dating philosophy.",6.427,/iimMsIA5xrTMNoyaiXzJkH7QSh1.jpg,"[{'id': 21161, 'logo_path': None, 'name': 'PolarStar Entertainment', 'origin_country': ''}, {'id': 21162, 'logo_path': None, 'name': 'Polarstar Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-02-05,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Treating girls wrong never felt so right... Until he met her.,The Jerk Theory,0.0,5.9,81.0,PG-13,2009,2,5
tt1146283,0.0,/iDRYkaHxl8STwPIub4kKsdCx1Sr.jpg,,1000000.0,"[{'id': 35, 'name': 'Comedy'}]",,19365.0,en,Foreign Exchange,"Four high school friends plan to ride out their senior year taking easy classes, including a program for housing foreign exchange students and eventually all attending Ohio State. Hurdles befall each of the four: grades, higher aspirations, love. Is it the Foreign Exchange students that learn from their host or the hosts that do more of the learning?",4.979,/q9fyDLLOGWcLsMcYXC4kIWQ3emD.jpg,"[{'id': 4656, 'logo_path': None, 'name': 'Shoot Productions', 'origin_country': ''}, {'id': 42503, 'logo_path': None, 'name': 'Casting House', 'origin_country': ''}, {'id': 3868, 'logo_path': None, 'name': 'Full Glass Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-09,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Senior year just got hotter!,Foreign Exchange,0.0,4.517,29.0,R,2008,9,9
tt1147682,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,91312.0,en,Cook County,"After a stint in prison, Sonny returns to his home in East Texas, determined to repair his relationship with his son. Standing in his way is his brother, who has turned the home into a crumbling meth lab.",1.515,/qf1PEyo9XqQT5WDSo7GvmgE7xyf.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-03-26,0.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Cook County,0.0,7.7,9.0,NR,2009,3,26
tt1151915,0.0,/ptQuFjrTV6ZiPSZvuTS4B4RyQXb.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,25852.0,en,Nothing Like the Holidays,It’s Christmastime and the far-flung members of the Rodriguez family are converging at their parents’ home in Chicago to celebrate the season and rejoice in their youngest brother’s safe return from combat overseas.,7.044,/veP26wuib65SnkFjyLgFeIWeFzd.jpg,"[{'id': 12807, 'logo_path': '/i1TyJLN5V53V6IKbugEzwM3tMvw.png', 'name': 'Overture Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-12-12,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They’re just a typical American family. Minus the typical.,Nothing Like the Holidays,0.0,6.36,57.0,PG-13,2008,12,12
tt1152277,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,32490.0,en,No Bad Days,"Set in the exotic terrain of the Yucatan Peninsula, NO BAD DAYS is an action/adventure film that manifests all the qualities that make for an entertaining and captivating film. The fast-pace style makes for a surprise at every turn, while the charisma and chemistry of the main characters create a romantic subplot. The story begins when evil tomb-raiders rob precious Mayan artifacts and soon face their most difficult opponent an unpredictable, rugged, ex-military operative who discovers his true self after ending 5 years in hiding. Our hero finds himself being chased through jungles, spying in underground waterways, and falling in love with an attractive, yet stubborn American woman searching for her missing mother, an archeologist who was in the wrong place at the wrong time. This gripping, action-packed, humorous tale peaks in one of the most unique and alluring tropical locations in the world, leading the two heroes on a crusade against evil forces even greater than they anticipated.",1.202,/mnPXQDBGPQgftD2aWaxX0VQUIYM.jpg,"[{'id': 5207, 'logo_path': None, 'name': 'Instinct Productions', 'origin_country': ''}, {'id': 5208, 'logo_path': None, 'name': 'Proteus Productions', 'origin_country': ''}, {'id': 5209, 'logo_path': None, 'name': 'Irish Slam', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-01,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,No Bad Days,0.0,3.583,6.0,PG-13,2008,8,1
tt1152397,0.0,/nYhH5AypX7tkY4AZ0v8hMRKhh00.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,21179.0,en,American Violet,"A young single mother of four living in a small Texas town. Arrested during a drug raid and accused of a crime she didn't commit, Dee goes against the wishes of her mother, Alma, and rejects the plea-bargain that would free her from jail, but brand her as a felon for life. As word begins to spread that similar incidents are occurring in poor communities all across the country, Dee realizes that there are more mothers out there like her, and decides to take a stand against powerful district attorney Calvin Beckett. Now, despite being well aware of District Attorney Beckett's fierce reputation, Dee enlists the aid of ACLU attorney David Cohen and former narcotics officer Sam Conroy in overcoming the seemingly insurmountable obstacles that, if not navigated with the greatest of caution, now threaten to destroy her life. With the custody of her children on the line, one brave mother wages a valiant battle to strike at the very heart of the corrupt Texas justice system.",4.884,/nNpD3w3wWwV1ICNXAazwFVd5qLu.jpg,"[{'id': 3926, 'logo_path': '/5nzgUGtsq0ebgtXYiCCIx59Zufd.png', 'name': 'Uncommon Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-28,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,American Violet,0.0,6.673,33.0,PG-13,2008,8,28
tt1153543,0.0,,,1500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,68161.0,en,The Coverup,"Personal injury attorney Stuart Pepper faces the challenge of his young career when he takes on a controversial case of wrongful death in small town Iowa. Kevin Thacker's body was found in the alley outside the Marshalltown Police Department after the young man was arrested for drunk driving. The arresting officer's story is highly suspicious and everyone involved, from the investigating detective to the FBI, appear to be aiding in covering up what actually happened that fateful night. With a promise made to the Thacker family to expose the truth, Stu dives head first into an uphill battle against lies and corruption. What transpires will change this lawyer's life forever.",3.764,/rKU0bYfmei4agw62Vw8i2Arto33.jpg,"[{'id': 9081, 'logo_path': '/hTVOTTyd3q5pDZffdtIURw8VMrd.png', 'name': 'Phase 4 Films', 'origin_country': ''}, {'id': 6724, 'logo_path': None, 'name': 'Upload Films', 'origin_country': 'US'}, {'id': 12230, 'logo_path': None, 'name': 'Roberts/David Films', 'origin_country': ''}, {'id': 55945, 'logo_path': None, 'name': ""Snappe' Production Company"", 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-18,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Wrongful death. Rightful justice. Based on a true lie.,The Coverup,0.0,4.9,10.0,R,2008,10,18
tt1155696,0.0,/tED9WowWMskdvK6hfTIUUt0za32.jpg,"{'id': 39199, 'name': 'Detective Conan Collection', 'poster_path': '/bV6EHK0Q65hHKSoVDeACbc960jQ.jpg', 'backdrop_path': '/mwz7lYimh8da0zZHOI41xNd86yH.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",https://www.tms-e.co.jp/global/alltitles/conan/087312.html,39207.0,ja,名探偵コナン 戦慄の楽譜（フルスコア）,"Serial murders involving all kinds have happened. All the victims are from a Music School led by a famous pianist. Conan and company have been invited to a opening concert of the Music Hall built by the pianist. The biggest attraction of this concert is the world famous violin called ""Stradivarius"" and a special appearance of a singer who has perfect pitch.",15.119,/qxq2TfGy1Vfh9miCjKPo0nNxmW6.jpg,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-04-19,0.0,115.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Detective Conan: Full Score of Fear,0.0,7.0,117.0,PG-13,2008,4,19
tt1157547,0.0,/z2bfmIyN3QuboE3KMWeVjDp6e41.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,79772.0,it,La Bohème,"Giacomo Puccini's immortal opera, in a high budget feature-film version directed by Academy Award nominee Robert Dornhelm, stars opera's 'Golden Couple', Rolando Villazon and Anna Netrebko as the protagonists, Rodolfo and Mimi. The chemistry between them is electric, unrivalled in the theatre today. Russian soprano Anna Netrebko is not only beautiful but has a marvelous voice and technique; Mexican tenor Rolando Villazon, has a wonderful voice and an incredible charisma. The director not only wanted to remain steadfastly faithful to Puccini's design but also document two of the leading singers of the modern age rather than embarking on a 'trendy' contemporary re-creation.",0.734,/3cWUcLDSBFgNROc8Hl2BkI8gi9R.jpg,"[{'id': 26290, 'logo_path': '/o7QeTO6M5CLKZP7RYuIxoHbTqET.png', 'name': 'Unitel', 'origin_country': 'DE'}, {'id': 2279, 'logo_path': None, 'name': 'MR Filmproduktion', 'origin_country': ''}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 3391, 'logo_path': '/t0QBs2fI3mE3HxgoH1n39bYuzNu.png', 'name': 'ORF', 'origin_country': 'AT'}, {'id': 26292, 'logo_path': None, 'name': 'International Management Group (IMG)', 'origin_country': ''}, {'id': 10273, 'logo_path': None, 'name': 'Filmfonds Wien', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",2008-10-17,0.0,115.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,La Bohème,0.0,9.8,4.0,PG-13,2008,10,17
tt1161646,0.0,/RWN6gQKphxDgzQKSqw4qda7tb9.jpg,"{'id': 138968, 'name': 'The Gingerdead Man Collection', 'poster_path': '/3sjVX06RspD6iRErbpI8g0y1HR1.jpg', 'backdrop_path': '/bD5F0rSZCosi6zHufGP97ckomJ4.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,16846.0,en,Gingerdead Man 2: Passion of the Crust,The horrifying yet delicious and chewy Gingerdead Man causes murder and mayhem on the set of a horrible low budget movie set. It will take the determination of the studio's young new owner to save both his company and well as the lives of his young new friends. Including a terminally ill young boy whose final wish it was to meet the studios stars - The Tiny Terrors.,4.722,/foyZxQ68TaUegMxtLnI7JR0q3E7.jpg,"[{'id': 15352, 'logo_path': '/sk4KMGNHLCPe03XiQaDmBPnczjy.png', 'name': 'Full Moon Features', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-07-04,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Gingerdead Man 2: Passion of the Crust,0.0,5.146,41.0,NR,2008,7,4
tt1164985,0.0,/qEwcFucrP8o2EL59VOzg4mJ6NNF.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,47738.0,en,A Quiet Little Marriage,"A Quiet Little Marriage is the love story of Dax and Olive, who manage to find harmony even as they juggle family, romance and intimacy, but that all changes the night she asks him for a baby. Writer/director Mo Perkins’ intense and profound, raw feature debut is laced with sly humor, exquisitely rendered characters, and a pitch-perfect emotional honesty.",2.521,/ohEG1f3VJc7iIgk8dvg307mSfvD.jpg,"[{'id': 307, 'logo_path': '/gUi3pAUznQJpR296lw4mSVbB7zx.png', 'name': 'IFC Films', 'origin_country': 'US'}, {'id': 201461, 'logo_path': None, 'name': 'Quiet Little Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-18,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"You call it madness, but they call it love.",A Quiet Little Marriage,0.0,5.0,5.0,NR,2008,10,18
tt1168774,0.0,,,0.0,"[{'id': 10751, 'name': 'Family'}]",,309745.0,en,Color of the Cross 2: Resurrection,"From director Jean Claude LaMarre (Color of the Cross), comes another epic film about the ministry of Jesus Christ. This daring film portrays the resurrection of Jesus Christ and his ministry after his death. After the crucifixion of Jesus, the disciples go into hiding believing their lives are in danger. They had lost all hope that Jesus would come back to them as He had prophesied. Three days after his death, Mary Magdalene, Mary the mother of Jesus, and other women go up to the tomb to put spices on Christ's body. They are shocked to find the tomb completely empty. Jesus' body is gone. The now frightened women go running out of the tomb, when two angels stop them. They declare to the women that Christ has risen! The women, still bewildered, go and spread the news to the disciples. Created with the same enthusiasm and astonishing interpretations as Color of the Cross, The Resurrection brings a new perspective of the resurrection and ascension of Christ.",0.85,/nYhUxel66Op4b217n9Y9DzDz1I9.jpg,[],[],2008-03-05,0.0,0.0,[],Released,,Color of the Cross 2: Resurrection,0.0,0.0,0.0,PG,2008,3,5
tt1172571,0.0,/sfUgGs1KtMWpcywgPWmH4c7J8eC.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.thechildrenmovie.com/,16342.0,en,The Children,A relaxing Christmas vacation turns into a terrifying fight for survival as the children begin to turn on their parents,9.821,/vTyc2ahe0qq7BVBlPD3L4zAl7WU.jpg,"[{'id': 3272, 'logo_path': None, 'name': 'Aramid Entertainment Fund', 'origin_country': 'GB'}, {'id': 26173, 'logo_path': None, 'name': 'Barnsnape Films', 'origin_country': ''}, {'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 829, 'logo_path': '/aXqwCvJSCDbTclkxAYfsT1l4Dsa.png', 'name': 'Vertigo Entertainment', 'origin_country': 'US'}, {'id': 2310, 'logo_path': None, 'name': 'Screen West Midlands', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2008-12-05,0.0,84.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,You brought them into this world. Now ... They will take you out.,The Children,0.0,6.06,349.0,R,2008,12,5
tt1172996,0.0,/aulxmUqkgzwV1fkgV51mz0ZPPbH.jpg,,1000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,37715.0,en,Love for Sale,"Trey is a young deliveryman who can't seem to catch a break. His whole life is a shambles - no money for college and no game to attract the ladies. After a failed attempt to get together with the girl of his dreams, Trey gets caught up by a seductive older woman who pays for his ""personal delivery services."" He's having the time of his life - at first, but this deceptively ideal situation soon sends his life spinning out of control!",1.536,/tlV2ePXpzzYVp5gNF4xRZ78HcmB.jpg,"[{'id': 6728, 'logo_path': '/2HMc1LNp5BoVSJtM2vHh5UuLXfw.png', 'name': 'Swirl Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-09,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Who says money can't buy love?,Love for Sale,0.0,6.5,8.0,R,2008,2,9
tt1174954,0.0,/ug8cy6tthmLWF4ZcFMCAvGkUXM7.jpg,"{'id': 133352, 'name': 'Resident Evil (Animated) Collection', 'poster_path': '/i5BkIcEPSXqEcPiwrbwsVjS95FK.jpg', 'backdrop_path': '/uj2duAkn6zUmRSbjyEr7XUeIWsJ.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.sonypictures.com/movies/residentevildegeneration,13648.0,ja,バイオハザード：ディジェネレーション,"Leon S. Kennedy and Claire Redfield must battle a rogue warrior seeking revenge after unleashing the deadly G-Virus, whilst a mutated monster goes on a rampage.",45.918,/3wSIagfHnR9vRAPyNjCfGzfgbXK.jpg,"[{'id': 7220, 'logo_path': '/dD0x5awPmtx4sAr2pNvkmxkCODh.png', 'name': 'CAPCOM', 'origin_country': 'JP'}, {'id': 82346, 'logo_path': '/jqgK6CSkPrEsIv6Nk390JaBcXYF.png', 'name': 'Sony Pictures', 'origin_country': 'JP'}, {'id': 3361, 'logo_path': '/sDKWkiVJRY0gn1j5NBseGKlgFyY.png', 'name': 'Digital Frontier', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-02-13,403117.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,1996 - The Mansion Experiment,Resident Evil: Degeneration,0.0,6.781,967.0,R,2008,2,13
tt1175491,0.0,/4sGq2IIOw1VjaUUCAhUOIAyjmEv.jpg,,25100000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.wthefilm.com,10523.0,en,W.,"The story of the eventful life of George W. Bush—his struggles and triumphs, how he found both his wife and his faith—and the critical days leading up to his decision to invade Iraq.",10.954,/nJm8UF4zbUYEoku9seEtz1PTJGS.jpg,"[{'id': 525, 'logo_path': None, 'name': 'Ixtlan Productions', 'origin_country': 'US'}, {'id': 2726, 'logo_path': None, 'name': 'JCE Movies', 'origin_country': 'HK'}, {'id': 2727, 'logo_path': None, 'name': 'Global Entertainment Group', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-10-17,29506464.0,129.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A life misunderestimated.,W.,0.0,6.241,567.0,PG-13,2008,10,17
tt1176251,0.0,/fPemjaVm3avxjyPgtWgkl8Lgi6Z.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.thegiganticmovie.com/,14940.0,en,Gigantic,"Young mattress salesman Brian decides to adopt a baby from China but is distracted when he forms a relationship with quirky, wealthy Harriet whom he meets at his mattress store. As their relationship flourishes, unbeknownst to them, a hitman is trying to kill Brian.",8.361,/oCWQdoytzRxPivnvdVbFgkdksc0.jpg,"[{'id': 3845, 'logo_path': None, 'name': 'Gigantic Movie', 'origin_country': ''}, {'id': 3846, 'logo_path': None, 'name': 'Epoch Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-09,165888.0,99.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"When it comes to family and relationships, there are no small surprises.",Gigantic,0.0,5.674,141.0,R,2008,9,9
